phrase ids|sentiment values
7346|0.16667
7347|0.27778
7348|0.61111
7349|0.375
7350|0.63889
7351|0.81944
7352|0.84722
7353|0.27778
7354|0.27778
7355|0.41667
7356|0.27778
7357|0.45833
7358|0.66667
7359|0.5
7360|0.26389
7361|0.5
7362|0.5
7363|0.44444
7364|0.23611
7365|0.22222
7366|0.19444
7367|0.22222
7368|0.16667
7369|0.5
7370|0.069444
7371|0.51389
7372|0.5
7373|0.58333
7374|0.11111
7375|0.375
7376|0.72222
7377|0.61111
7378|0.61111
7379|0.94444
7380|0.41667
7381|0.45833
7382|0.33333
7383|0.36111
7384|0.27778
7385|0.66667
7386|0.5
7387|0.56944
7388|0.59722
7389|0.65278
7390|0.40278
7391|0.33333
7392|0.41667
7393|0.86111
7394|0.61111
7395|0.58333
7396|0.84722
7397|0.56944
7398|0.5
7399|0.5
7400|0.5
7401|0.27778
7402|0.27778
7403|0.5
7404|0.5
7405|0.5
7406|0.51389
7407|0.40278
7408|0.56944
7409|0.36111
7410|0.625
7411|0.81944
7412|0.5
7413|0.375
7414|0.41667
7415|0.34722
7416|0.59722
7417|0.47222
7418|0.59722
7419|0.31944
7420|0.5
7421|0.5
7422|0.52778
7423|0.5
7424|0.5
7425|0.83333
7426|0.5
7427|0.30556
7428|0.5
7429|0.52778
7430|0.51389
7431|0.47222
7432|0.47222
7433|0.30556
7434|0.41667
7435|0.19444
7436|0.22222
7437|0.54167
7438|0.79167
7439|0.83333
7440|0.52778
7441|0.48611
7442|0.11111
7443|0.52778
7444|0.52778
7445|0.55556
7446|0.68056
7447|0.59722
7448|0.125
7449|0.75
7450|0.54167
7451|0.41667
7452|0.40278
7453|0.5
7454|0.5
7455|0.38889
7456|0.25
7457|0.59722
7458|0.44444
7459|0.52778
7460|0.5
7461|0.59722
7462|0.51389
7463|0.58333
7464|0.59722
7465|0.44444
7466|0.52778
7467|0.40278
7468|0.55556
7469|0.56944
7470|0.55556
7471|0.5
7472|0.44444
7473|0.5
7474|0.5
7475|0.51389
7476|0.5
7477|0.5
7478|0.27778
7479|0.5
7480|0.5
7481|0.65278
7482|0.61111
7483|0.26389
7484|0.20833
7485|0.26389
7486|0.41667
7487|0.61111
7488|0.47222
7489|0.47222
7490|0.55556
7491|0.41667
7492|0.58333
7493|0.5
7494|0.5
7495|0.72222
7496|0.56944
7497|0.5
7498|0.54167
7499|0.52778
7500|0.75
7501|0.51389
7502|0.5
7503|0.5
7504|0.56944
7505|0.5
7506|0.56944
7507|0.29167
7508|0.25
7509|0.27778
7510|0.45833
7511|0.44444
7512|0.54167
7513|0.33333
7514|0.68056
7515|0.56944
7516|0.63889
7517|0.5
7518|0.55556
7519|0.5
7520|0.41667
7521|0.41667
7522|0.26389
7523|0.44444
7524|0.33333
7525|0.44444
7526|0.47222
7527|0.44444
7528|0.16667
7529|0.41667
7530|0.83333
7531|0.72222
7532|0.72222
7533|0.94444
7534|0.84722
7535|0.91667
7536|0.77778
7537|0.84722
7538|0.38889
7539|0.56944
7540|0.31944
7541|0.43056
7542|0.55556
7543|0.29167
7544|0.47222
7545|0.81944
7546|0.80556
7547|0.875
7548|0.77778
7549|0.84722
7550|0.34722
7551|0.83333
7552|0.76389
7553|0.83333
7554|0.81944
7555|0.80556
7556|0.77778
7557|0.76389
7558|0.69444
7559|0.5
7560|0.097222
7561|0.055556
7562|0.13889
7563|0.38889
7564|0.36111
7565|0.34722
7566|0.45833
7567|0.41667
7568|0.40278
7569|0.5
7570|0.38889
7571|0.25
7572|0.63889
7573|0.36111
7574|0.40278
7575|0.29167
7576|0.26389
7577|0.22222
7578|0.66667
7579|0.68056
7580|0.72222
7581|0.66667
7582|0.77778
7583|0.52778
7584|0.72222
7585|0.5
7586|0.58333
7587|0.51389
7588|0.69444
7589|0.26389
7590|0.51389
7591|0.52778
7592|0.54167
7593|0.55556
7594|0.52778
7595|0.38889
7596|0.77778
7597|0.55556
7598|0.40278
7599|0.47222
7600|0.52778
7601|0.45833
7602|0.59722
7603|0.52778
7604|0.23611
7605|0.65278
7606|0.40278
7607|0.40278
7608|0.51389
7609|0.59722
7610|0.47222
7611|0.65278
7612|0.5
7613|0.20833
7614|0.61111
7615|0.58333
7616|0.70833
7617|0.48611
7618|0.38889
7619|0.75
7620|0.5
7621|0.5
7622|0.61111
7623|0.70833
7624|0.61111
7625|0.15278
7626|0.5
7627|0.70833
7628|0.65278
7629|0.61111
7630|0.5
7631|0.5
7632|0.5
7633|0.22222
7634|0.22222
7635|0.041667
7636|0.5
7637|0.20833
7638|0.19444
7639|0.18056
7640|0.70833
7641|0.44444
7642|0.36111
7643|0.11111
7644|0.76389
7645|0.16667
7646|0.48611
7647|0.83333
7648|0.19444
7649|0.79167
7650|0.48611
7651|0.51389
7652|0.83333
7653|0.80556
7654|0.27778
7655|0.66667
7656|0.83333
7657|0.29167
7658|0.77778
7659|0.33333
7660|0.26389
7661|0.93056
7662|0.81944
7663|0.73611
7664|0.84722
7665|0.75
7666|0.79167
7667|0.59722
7668|0.77778
7669|0.36111
7670|0.81944
7671|0.76389
7672|0.25
7673|0.81944
7674|0.25
7675|0.76389
7676|0.5
7677|0.125
7678|0.63889
7679|0.61111
7680|0.44444
7681|0.38889
7682|0.31944
7683|0.5
7684|0.65278
7685|0.27778
7686|0.63889
7687|0.29167
7688|0.38889
7689|0.041667
7690|0.45833
7691|0.41667
7692|0.43056
7693|0.625
7694|0.88889
7695|0.55556
7696|0.48611
7697|0.26389
7698|0.59722
7699|0.33333
7700|0.16667
7701|0.625
7702|0.13889
7703|0.15278
7704|0.72222
7705|0.65278
7706|0.73611
7707|0.875
7708|0.5
7709|0.5
7710|0.61111
7711|0.5
7712|0.15278
7713|0.76389
7714|0.45833
7715|0.18056
7716|0.44444
7717|0.5
7718|0.77778
7719|0.25
7720|0.375
7721|0.55556
7722|0.33333
7723|0.52778
7724|0.63889
7725|0.45833
7726|0.77778
7727|0.54167
7728|0.16667
7729|0.375
7730|0.47222
7731|0.54167
7732|0.375
7733|0.27778
7734|0.34722
7735|0.65278
7736|0.59722
7737|0.48611
7738|0.30556
7739|0.625
7740|0.44444
7741|0.27083
7742|0.20833
7743|0.29167
7744|0.5
7745|0.38889
7746|0.5
7747|0.44444
7748|0.44444
7749|0.375
7750|0.41667
7751|0.31944
7752|0.47222
7753|0.56944
7754|0.38889
7755|0.375
7756|0.34722
7757|0.36111
7758|0.80556
7759|0.73611
7760|0.44444
7761|0.38889
7762|0.76389
7763|0.097222
7764|0.34722
7765|0.5
7766|0.18056
7767|0.95833
7768|0.125
7769|0.80556
7770|0.91667
7771|0.98611
7772|0.5
7773|0.33333
7774|0.55556
7775|0.16667
7776|0.69444
7777|0.77778
7778|0.65278
7779|0.80556
7780|0.58333
7781|0.55556
7782|0.63889
7783|0.90278
7784|0.75
7785|0.20833
7786|0.055556
7787|0.66667
7788|0.90278
7789|0.83333
7790|0.16667
7791|0.44444
7792|0.33333
7793|0.625
7794|0.70833
7795|0.83333
7796|0.30556
7797|0.13889
7798|0.63889
7799|0.5
7800|0.16667
7801|0.43056
7802|0.27778
7803|0.375
7804|0.16667
7805|0.22222
7806|0.25
7807|0.13889
7808|0.86111
7809|0.5
7810|0.69444
7811|0.52778
7812|0.51389
7813|0.43056
7814|0.30556
7815|0.80556
7816|0.31944
7817|0.38889
7818|0.31944
7819|0.27778
7820|0.91667
7821|0.33333
7822|0.33333
7823|0.48611
7824|0.27778
7825|0.61111
7826|0.125
7827|0.25
7828|0.41667
7829|0.26389
7830|0.52778
7831|0.5
7832|0.83333
7833|0.79167
7834|0.5
7835|0.83333
7836|0.76389
7837|0.58333
7838|0.5
7839|0.43056
7840|0.16667
7841|0.38889
7842|0.25
7843|0.20833
7844|0.94444
7845|0.90278
7846|0.75
7847|0.58333
7848|0.54167
7849|0.81944
7850|0.70833
7851|0.68056
7852|0.69444
7853|0.44444
7854|0.80556
7855|0.52778
7856|0.66667
7857|0.72222
7858|0.027778
7859|0.027778
7860|0.80556
7861|0.5
7862|0.19444
7863|0.20833
7864|0.72222
7865|0.097222
7866|0.26389
7867|0.16667
7868|0.22222
7869|0.16667
7870|0.29167
7871|0.11111
7872|0.13889
7873|0.375
7874|0.41667
7875|0.43056
7876|0.47222
7877|0.33333
7878|0.41667
7879|0.38889
7880|0.26389
7881|0.625
7882|0.65278
7883|0.80556
7884|0.54167
7885|0.51389
7886|0.55556
7887|0.26389
7888|0.26389
7889|0.70833
7890|0.66667
7891|0.73611
7892|0.69444
7893|0.76389
7894|0.125
7895|0.68056
7896|0.83333
7897|0.75
7898|0.66667
7899|0.40278
7900|0.36111
7901|0.20833
7902|0.40278
7903|0.11111
7904|0.16667
7905|0.5
7906|0.23611
7907|0.5
7908|0.125
7909|0.38889
7910|0.69444
7911|0.44444
7912|0.083333
7913|0.38889
7914|0.58333
7915|0.26389
7916|0.33333
7917|0.36111
7918|0.375
7919|0.33333
7920|0.44444
7921|0.30556
7922|0.30556
7923|0.45833
7924|0.61111
7925|0.33333
7926|0.5
7927|0.51389
7928|0.625
7929|0.63889
7930|0.80556
7931|0.40278
7932|0.75
7933|0.84722
7934|0.77778
7935|0.36111
7936|0.26389
7937|0.26389
7938|0.11111
7939|0.22222
7940|0.41667
7941|0.40278
7942|0.5
7943|0.25
7944|0.20833
7945|0.61111
7946|0.11111
7947|0.63889
7948|0.76389
7949|0.72222
7950|0.76389
7951|0.77778
7952|0.34722
7953|0.59722
7954|0.5
7955|0.44444
7956|0.65278
7957|0.625
7958|0.70833
7959|0.56944
7960|0.18056
7961|0.73611
7962|0.38889
7963|0.48611
7964|0.38889
7965|0.51389
7966|0.52778
7967|0.48611
7968|0.54167
7969|0.63889
7970|0.65278
7971|0.55556
7972|0.40278
7973|0.73611
7974|0.013889
7975|0.75
7976|0.79167
7977|0.33333
7978|0.25
7979|0.25
7980|0.36111
7981|0.48611
7982|0.34722
7983|0.22222
7984|0.56944
7985|0.77778
7986|0.5
7987|0.56944
7988|0.72222
7989|0.58333
7990|0.44444
7991|0.5
7992|0.73611
7993|0.48611
7994|0.44444
7995|0.5
7996|0.52778
7997|0.5
7998|0.52778
7999|0.52778
8000|0.5
8001|0.43056
8002|0.51389
8003|0.36111
8004|0.38889
8005|0.58333
8006|0.40278
8007|0.36111
8008|0.5
8009|0.54167
8010|0.81944
8011|0.84722
8012|0.66667
8013|0.47222
8014|0.51389
8015|0.38889
8016|0.66667
8017|0.59722
8018|0.5
8019|0.75
8020|0.70833
8021|0.75
8022|0.68056
8023|0.76389
8024|0.88889
8025|0.80556
8026|0.86111
8027|0.73611
8028|0.79167
8029|0.5
8030|0.18056
8031|0.30556
8032|0.69444
8033|0.38889
8034|0.65278
8035|0.5
8036|0.65278
8037|0.70833
8038|0.22222
8039|0.25
8040|0.45833
8041|0.25
8042|0.5
8043|0.5
8044|0.61111
8045|0.52778
8046|0.51389
8047|0.31944
8048|0.51389
8049|0.52778
8050|0.58333
8051|0.5
8052|0.33333
8053|0.44444
8054|0.38889
8055|0.625
8056|0.63889
8057|0.5
8058|0.65278
8059|0.625
8060|0.5
8061|0.66667
8062|0.55556
8063|0.55556
8064|0.61111
8065|0.63889
8066|0.76389
8067|0.76389
8068|0.54167
8069|0.22222
8070|0.68056
8071|0.26389
8072|0.23611
8073|0.26389
8074|0.097222
8075|0.45833
8076|0.5
8077|0.51389
8078|0.70833
8079|0.25
8080|0.36111
8081|0.54167
8082|0.43056
8083|0.51389
8084|0.58333
8085|0.5
8086|0.15278
8087|0.125
8088|0.27778
8089|0.31944
8090|0.43056
8091|0.55556
8092|0.55556
8093|0.70833
8094|0.44444
8095|0.5
8096|0.59722
8097|0.58333
8098|0.51389
8099|0.36111
8100|0.55556
8101|0.5
8102|0.47222
8103|0.5
8104|0.61111
8105|0.5
8106|0.41667
8107|0.44444
8108|0.29167
8109|0.5
8110|0.61111
8111|0.72222
8112|0.69444
8113|0.75
8114|0.80556
8115|0.84722
8116|0.30556
8117|0.26389
8118|0.26389
8119|0.23611
8120|0.22222
8121|0.097222
8122|0.30556
8123|0.47222
8124|0.29167
8125|0.36111
8126|0.33333
8127|0.34722
8128|0.43056
8129|0.29167
8130|0.5
8131|0.47222
8132|0.61111
8133|0.54167
8134|0.44444
8135|0.36111
8136|0.75
8137|0.625
8138|0.5
8139|0.5
8140|0.61111
8141|0.5
8142|0.33333
8143|0.56944
8144|0.31944
8145|0.40278
8146|0.83333
8147|0.44444
8148|0.5
8149|0.65278
8150|0.65278
8151|0.79167
8152|0.55556
8153|0.5
8154|0.43056
8155|0.72222
8156|0.31944
8157|0.63889
8158|0.43056
8159|0.5
8160|0.5
8161|0.5
8162|0.25
8163|0.30556
8164|0.5
8165|0.5
8166|0.5
8167|0.44444
8168|0.66667
8169|0.80556
8170|0.66667
8171|0.625
8172|0.66667
8173|0.72222
8174|0.69444
8175|0.73611
8176|0.5
8177|0.51389
8178|0.51389
8179|0.51389
8180|0.5
8181|0.55556
8182|0.5
8183|0.5
8184|0.5
8185|0.51389
8186|0.5
8187|0.11111
8188|0.5
8189|0.5
8190|0.5
8191|0.5
8192|0.5
8193|0.51389
8194|0.5
8195|0.51389
8196|0.52778
8197|0.66667
8198|0.52778
8199|0.5
8200|0.5
8201|0.51389
8202|0.55556
8203|0.55556
8204|0.75
8205|0.70833
8206|0.68056
8207|0.5
8208|0.52778
8209|0.66667
8210|0.73611
8211|0.48611
8212|0.5
8213|0.5
8214|0.33333
8215|0.20833
8216|0.33333
8217|0.18056
8218|0.83333
8219|0.5
8220|0.52778
8221|0.70833
8222|0.63889
8223|0.5
8224|0.5
8225|0.125
8226|0.5
8227|0.51389
8228|0.5
8229|0.54167
8230|0.26389
8231|0.5
8232|0.44444
8233|0.38889
8234|0.45833
8235|0.70833
8236|0.63889
8237|0.52778
8238|0.5
8239|0.18056
8240|0.51389
8241|0.15278
8242|0.55556
8243|0.63889
8244|0.5
8245|0.5
8246|0.22222
8247|0.43056
8248|0.61111
8249|0.54167
8250|0.5
8251|0.52778
8252|0.55556
8253|0.20833
8254|0.20833
8255|0.5
8256|0.36111
8257|0.069444
8258|0.26389
8259|0.22222
8260|0.34722
8261|0.23611
8262|0.51389
8263|0.5
8264|0.52778
8265|0.47222
8266|0.23611
8267|0.25
8268|0.13889
8269|0.44444
8270|0.5
8271|0.55556
8272|0.44444
8273|0.5
8274|0.5
8275|0.47222
8276|0.5
8277|0.5
8278|0.58333
8279|0.5
8280|0.61111
8281|0.5
8282|0.5
8283|0.54167
8284|0.52778
8285|0.25
8286|0.083333
8287|0.18056
8288|0.30556
8289|0.77778
8290|0.70833
8291|0.5
8292|0.5
8293|0.5
8294|0.44444
8295|0.5
8296|0.77778
8297|0.5
8298|0.65278
8299|0.44444
8300|0.5
8301|0.34722
8302|0.44444
8303|0.30556
8304|0.66667
8305|0.51389
8306|0.5
8307|0.5
8308|0.41667
8309|0.44444
8310|0.52778
8311|0.65278
8312|0.48611
8313|0.5
8314|0.29167
8315|0.52778
8316|0.5
8317|0.51389
8318|0.5
8319|0.38889
8320|0.98611
8321|0.5
8322|0.5
8323|0.5
8324|0.77778
8325|0.88889
8326|0.93056
8327|0.29167
8328|0.31944
8329|0.11111
8330|0.15278
8331|0.25
8332|0.20833
8333|0.20833
8334|0.34722
8335|0.16667
8336|0.20833
8337|0.23611
8338|0.23611
8339|0.055556
8340|0.25
8341|0.41667
8342|0.61111
8343|0.5
8344|0.5
8345|0.48611
8346|0.41667
8347|0.5
8348|0.16667
8349|0.55556
8350|0.5
8351|0.5
8352|0.5
8353|0.5
8354|0.29167
8355|0.58333
8356|0.5
8357|0.5
8358|0.52778
8359|0.48611
8360|0.34722
8361|0.66667
8362|0.625
8363|0.33333
8364|0.84722
8365|0.33333
8366|0.16667
8367|0.66667
8368|0.80556
8369|0.52778
8370|0.5
8371|0.48611
8372|0.5
8373|0.375
8374|0.31944
8375|0.097222
8376|0.5
8377|0.55556
8378|0.26389
8379|0.29167
8380|0.22222
8381|0.65278
8382|0.5
8383|0.33333
8384|0.47222
8385|0.48611
8386|0.48611
8387|0.38889
8388|0.25
8389|0.27778
8390|0.38889
8391|0.44444
8392|0.54167
8393|0.45833
8394|0.44444
8395|0.73611
8396|0.63889
8397|0.30556
8398|0.22222
8399|0.375
8400|0.27778
8401|0.125
8402|0.5
8403|0.5
8404|0.44444
8405|0.54167
8406|0.48611
8407|0.66667
8408|0.33333
8409|0.45833
8410|0.20833
8411|0.59722
8412|0.5
8413|0.56944
8414|0.5
8415|0.38889
8416|0.55556
8417|0.56944
8418|0.55556
8419|0.43056
8420|0.52778
8421|0.63889
8422|0.52778
8423|0.63889
8424|0.65278
8425|0.52778
8426|0.34722
8427|0.5
8428|0.55556
8429|0.61111
8430|0.66667
8431|0.75
8432|0.61111
8433|0.63889
8434|0.5
8435|0.55556
8436|0.66667
8437|0.58333
8438|0.55556
8439|0.40278
8440|0.44444
8441|0.44444
8442|0.68056
8443|0.27778
8444|0.45833
8445|0.43056
8446|0.77778
8447|0.83333
8448|0.027778
8449|0.30556
8450|0.18056
8451|0.48611
8452|0.30556
8453|0.22222
8454|0.19444
8455|0.5
8456|0.30556
8457|0.5
8458|0.36111
8459|0.5
8460|0.55556
8461|0.38889
8462|0.38889
8463|0.51389
8464|0.47222
8465|0.69444
8466|0.55556
8467|0.47222
8468|0.27778
8469|0.5
8470|0.29167
8471|0.5
8472|0.48611
8473|0.56944
8474|0.375
8475|0.56944
8476|0.65278
8477|0.5
8478|0.58333
8479|0.625
8480|0.375
8481|0.47222
8482|0.5
8483|0.51389
8484|0.54167
8485|0.54167
8486|0.66667
8487|0.375
8488|0.30556
8489|0.27778
8490|0.5
8491|0.58333
8492|0.59722
8493|0.63889
8494|0.55556
8495|0.5
8496|0.5
8497|0.5
8498|0.27778
8499|0.38889
8500|0.15278
8501|0.48611
8502|0.47222
8503|0.5
8504|0.5
8505|0.55556
8506|0.26389
8507|0.36111
8508|0.29167
8509|0.625
8510|0.34722
8511|0.30556
8512|0.27778
8513|0.29167
8514|0.26389
8515|0.83333
8516|0.44444
8517|0.47222
8518|0.45833
8519|0.34722
8520|0.44444
8521|0.61111
8522|0.44444
8523|0.51389
8524|0.55556
8525|0.41667
8526|0.75
8527|0.79167
8528|0.69444
8529|0.56944
8530|0.58333
8531|0.58333
8532|0.51389
8533|0.38889
8534|0.16667
8535|0.48611
8536|0.5
8537|0.25
8538|0.33333
8539|0.58333
8540|0.55556
8541|0.65278
8542|0.13889
8543|0.18056
8544|0.38889
8545|0.5
8546|0.5
8547|0.56944
8548|0.22222
8549|0.66667
8550|0.40278
8551|0.5
8552|0.52778
8553|0.43056
8554|0.31944
8555|0.20833
8556|0.38889
8557|0.43056
8558|0.20833
8559|0.38889
8560|0.375
8561|0.34722
8562|0.40278
8563|0.45833
8564|0.45833
8565|0.23611
8566|0.5
8567|0.13889
8568|0.79167
8569|0.55556
8570|0.66667
8571|0.84722
8572|0.625
8573|0.55556
8574|0.5
8575|0.70833
8576|0.18056
8577|0.375
8578|0.44444
8579|0.44444
8580|0.44444
8581|0.5
8582|0.51389
8583|0.5
8584|0.5
8585|0.5
8586|0.40278
8587|0.5
8588|0.63889
8589|0.5
8590|0.5
8591|0.77778
8592|0.94444
8593|0.56944
8594|0.47222
8595|0.29167
8596|0.33333
8597|0.013889
8598|0.63889
8599|0.44444
8600|0.5
8601|0.51389
8602|0.81944
8603|0.5
8604|0.94444
8605|0.5
8606|0.5
8607|0.22222
8608|0.54167
8609|0.59722
8610|0.68056
8611|0.59722
8612|0.55556
8613|0.54167
8614|0.54167
8615|0.70833
8616|0.55556
8617|0.69444
8618|0.93056
8619|0.72222
8620|0.5
8621|0.73611
8622|0.41667
8623|0.81944
8624|0.43056
8625|0.069444
8626|0.19444
8627|0.45833
8628|0.75
8629|0.5
8630|0.61111
8631|0.18056
8632|0.16667
8633|0.63889
8634|0.5
8635|0.5
8636|0.44444
8637|0.58333
8638|0.55556
8639|0.77778
8640|0.5
8641|0.5
8642|0.5
8643|0.65278
8644|0.43056
8645|0.48611
8646|0.75
8647|0.73611
8648|0.54167
8649|0.55556
8650|0.76389
8651|0.84722
8652|0.5
8653|0.58333
8654|0.097222
8655|0.54167
8656|0.52778
8657|0.5
8658|0.51389
8659|0.5
8660|0.30556
8661|0.51389
8662|0.55556
8663|0.5
8664|0.5
8665|0.52778
8666|0.55556
8667|0.75
8668|0.69444
8669|0.68056
8670|0.625
8671|0.5
8672|0.5
8673|0.33333
8674|0.51389
8675|0.36111
8676|0.56944
8677|0.5
8678|0.5
8679|0.5
8680|0.58333
8681|0.52778
8682|0.48611
8683|0.52778
8684|0.5
8685|0.73611
8686|0.79167
8687|0.81944
8688|0.80556
8689|0.83333
8690|0.5
8691|0.51389
8692|0.48611
8693|0.33333
8694|0.22222
8695|0.65278
8696|0.5
8697|0.47222
8698|0.51389
8699|0.47222
8700|0.5
8701|0.52778
8702|0.94444
8703|0.98611
8704|0.88889
8705|0.86111
8706|0.76389
8707|0.5
8708|0.875
8709|1
8710|0.5
8711|0.88889
8712|0.33333
8713|0.27778
8714|0.11111
8715|0.11111
8716|0.34722
8717|0.63889
8718|0.55556
8719|0.25
8720|0.31944
8721|0.5
8722|0.51389
8723|0.25
8724|0.41667
8725|0.41667
8726|0.33333
8727|0.55556
8728|0.54167
8729|0.68056
8730|0.97222
8731|0.43056
8732|0.48611
8733|0.5
8734|0.5
8735|0.375
8736|0.43056
8737|0.27778
8738|0.51389
8739|0.5
8740|0.5
8741|0.44444
8742|0.56944
8743|0.55556
8744|0.33333
8745|0.40278
8746|0.33333
8747|0.5
8748|0.625
8749|0.52778
8750|0.51389
8751|0.36111
8752|0.38889
8753|0.41667
8754|0.51389
8755|0.33333
8756|0.5
8757|0.81944
8758|0.56944
8759|0.55556
8760|0.55556
8761|0.5
8762|0.44444
8763|0.5
8764|0.5
8765|0.55556
8766|0.48611
8767|0.5
8768|0.16667
8769|0.55556
8770|0.69444
8771|0.59722
8772|0.69444
8773|0.625
8774|0.72222
8775|0.56944
8776|0.44444
8777|0.52778
8778|0.5
8779|0.54167
8780|0.5
8781|0.5
8782|0.5
8783|0.44444
8784|0.5
8785|0.41667
8786|0.5
8787|0.55556
8788|0.125
8789|0.51389
8790|0.48611
8791|0.5
8792|0.59722
8793|0.54167
8794|0.48611
8795|0.5
8796|0.54167
8797|0.375
8798|0.44444
8799|0.375
8800|0.45833
8801|0.16667
8802|0.34722
8803|0.30556
8804|0.40278
8805|0.20833
8806|0.38889
8807|0.11111
8808|0.13889
8809|0.13889
8810|0.16667
8811|0.25
8812|0.36111
8813|0.22222
8814|0.5
8815|0.5
8816|0.5
8817|0.36111
8818|0.30556
8819|0.29167
8820|0.41667
8821|0.22222
8822|0.19444
8823|0.22222
8824|0.5
8825|0.47222
8826|0.375
8827|0.66667
8828|0.51389
8829|0.52778
8830|0.55556
8831|0.61111
8832|0.66667
8833|0.5
8834|0.54167
8835|0.45833
8836|0.5
8837|0.75
8838|0.34722
8839|0.20833
8840|0.45833
8841|0.33333
8842|0.5
8843|0.5
8844|0.5
8845|0.18056
8846|0.34722
8847|0.22222
8848|0.33333
8849|0.48611
8850|0.44444
8851|0.45833
8852|0.52778
8853|0.5
8854|0.55556
8855|0.61111
8856|0.47222
8857|0.77778
8858|0.75
8859|0.48611
8860|0.5
8861|0.43056
8862|0.59722
8863|0.66667
8864|0.5
8865|0.63889
8866|0.5
8867|0.52778
8868|0.48611
8869|0.54167
8870|0.44444
8871|0.34722
8872|0.55556
8873|0.45833
8874|0.41667
8875|0.44444
8876|0.055556
8877|0.55556
8878|0.81944
8879|0.70833
8880|0.91667
8881|0.5
8882|0.38889
8883|0.375
8884|0.41667
8885|0.26389
8886|0.54167
8887|0.23611
8888|0.55556
8889|0.5
8890|0.5
8891|0.5
8892|0.5
8893|0.16667
8894|0.54167
8895|0.86111
8896|0.79167
8897|0.20833
8898|0.5
8899|0.5
8900|0.375
8901|0.77778
8902|0.5
8903|0.41667
8904|0.5
8905|0.5
8906|0.5
8907|0.5
8908|1
8909|0.84722
8910|0.65278
8911|0.61111
8912|0.5
8913|0.77778
8914|0.58333
8915|0.72222
8916|0.69444
8917|0.81944
8918|0.75
8919|0.59722
8920|0.625
8921|0.56944
8922|0.26389
8923|0.55556
8924|0.52778
8925|0.65278
8926|0.79167
8927|0.56944
8928|0.27778
8929|0.47222
8930|0.43056
8931|0.52778
8932|0.55556
8933|0.625
8934|0.51389
8935|0.41667
8936|0.38889
8937|0.5
8938|0.31944
8939|0.5
8940|0.5
8941|0.19444
8942|0.16667
8943|0.44444
8944|0.34722
8945|0.54167
8946|0.34722
8947|0.44444
8948|0.36111
8949|0.38889
8950|0.34722
8951|0.36111
8952|0.27778
8953|0.5
8954|0.47222
8955|0.52778
8956|0.5
8957|0.27778
8958|0.16667
8959|0.375
8960|0.29167
8961|0.5
8962|0.36111
8963|0.61111
8964|0.58333
8965|0.72222
8966|0.80556
8967|0.69444
8968|0.70833
8969|0.15278
8970|0.27778
8971|0.31944
8972|0.5
8973|0.5
8974|0.5
8975|0.65278
8976|0.61111
8977|0.33333
8978|0.31944
8979|0.5
8980|0.5
8981|0.52778
8982|0.18056
8983|0.27778
8984|0.40278
8985|0.375
8986|0.5
8987|0.5
8988|0.5
8989|0.26389
8990|0.36111
8991|0.26389
8992|0.5
8993|0.16667
8994|0.20833
8995|0.083333
8996|0.055556
8997|0
8998|0.013889
8999|0.22222
9000|0.27778
9001|0.40278
9002|0.5
9003|0.54167
9004|0.56944
9005|0.51389
9006|0.56944
9007|0.27778
9008|0.625
9009|0.55556
9010|0.5
9011|0.55556
9012|0.5
9013|0.44444
9014|0.44444
9015|0.47222
9016|0.55556
9017|0.51389
9018|0.5
9019|0.5
9020|0.625
9021|0.40278
9022|0.65278
9023|0.069444
9024|0.38889
9025|0.083333
9026|0.40278
9027|0.44444
9028|0.5
9029|0.5
9030|0.70833
9031|0.43056
9032|0.54167
9033|0.5
9034|0.41667
9035|0.5
9036|0.41667
9037|0.5
9038|0.15278
9039|0.34722
9040|0.83333
9041|0.38889
9042|0.77778
9043|0.69444
9044|0.13889
9045|0.5
9046|0.11111
9047|0.069444
9048|0.055556
9049|0.5
9050|0.5
9051|0.52778
9052|0.44444
9053|0.375
9054|0.73611
9055|0.5
9056|0.5
9057|0.55556
9058|0.52778
9059|0.73611
9060|0.80556
9061|0.5
9062|0.38889
9063|0.5
9064|0.34722
9065|0.31944
9066|0.375
9067|0.80556
9068|0.80556
9069|0.75
9070|0.875
9071|0.34722
9072|0.38889
9073|0.375
9074|0.26389
9075|0.29167
9076|0.16667
9077|0.22222
9078|0.43056
9079|0.25
9080|0.58333
9081|0.5
9082|0.38889
9083|0.45833
9084|0.48611
9085|0.48611
9086|0.56944
9087|0.48611
9088|0.55556
9089|0.65278
9090|0.69444
9091|0.5
9092|0.58333
9093|0.47222
9094|0.80556
9095|0.44444
9096|0.44444
9097|0.44444
9098|0.56944
9099|0.47222
9100|0.68056
9101|0.54167
9102|0.65278
9103|0.80556
9104|1
9105|0.5
9106|0.20833
9107|0.44444
9108|0.5
9109|0.625
9110|0.72222
9111|0.83333
9112|0.34722
9113|0.38889
9114|0.68056
9115|0.66667
9116|0.68056
9117|0.73611
9118|0.75
9119|0.55556
9120|0.40278
9121|0.18056
9122|0.38889
9123|0.48611
9124|0.45833
9125|0.44444
9126|0.33333
9127|0.47222
9128|0.11111
9129|0.43056
9130|0.43056
9131|0.43056
9132|0.27778
9133|0.5
9134|0.58333
9135|0.36111
9136|0.625
9137|0.65278
9138|0.22222
9139|0.055556
9140|0.069444
9141|0.055556
9142|0.5
9143|0.51389
9144|0.55556
9145|0.61111
9146|0.83333
9147|0.5
9148|0.38889
